Longitude,Latitude
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-97.30029,32.7668
-91.30016,44.7333
-91.30016,44.7333
-91.30016,44.7333
-91.30016,44.7333
-91.30016,44.7333
-106.66725,35.05005
-106.66725,35.05005
-106.66725,35.05005
-106.66725,35.05005
-106.66725,35.05005
-106.66725,35.05005
-75.46629,43.20007
-75.46629,43.20007
-75.46629,43.20007
-75.46629,43.20007
-89.9001,38.83338
-89.9001,38.83338
-89.9001,38.83338
-89.9001,38.83338
-89.9001,38.83338
-89.9001,38.83338
-89.9001,38.83338
-89.9001,38.83338
-89.91677,38.55005
-89.91677,38.55005
-89.91677,38.55005
-89.91677,38.55005
-89.91677,38.55005
-89.91677,38.55005
-94.8669,38.86667
-94.8669,38.86667
-90.18345,38.28339
-90.18345,38.28339
-93.26384,44.97997
-93.26384,44.97997
-97.32085,32.72541
-97.32085,32.72541
-97.32085,32.72541
-97.32085,32.72541
-81.03481,34.00071
-70.85783,42.5001
-70.85783,42.5001
-88.91667,16.83333
-88.91667,16.83333
-88.91667,16.83333
-88.91667,16.83333
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-122.35108,37.44994
-81.20812,28.70861
-81.20812,28.70861
-81.20812,28.70861
-81.20812,28.70861
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-72.79954,40.86676
-97.51693,26.11702
-98.20029,26.33368
-98.20029,26.33368
-98.20029,26.33368
-98.20029,26.33368
-79.96648,32.76685
-79.96648,32.76685
-79.96648,32.76685
-122.33207,47.60621
-115.13722,36.17497
-115.13722,36.17497
20.46806,44.81861
20.46806,44.81861
20.46806,44.81861
20.46806,44.81861
20.46806,44.81861
20.46806,44.81861
20.46806,44.81861
20.46806,44.81861
-99.50754,27.50641
-99.50754,27.50641
-99.50754,27.50641
-99.50754,27.50641
-99.50754,27.50641
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-106.48333,31.73333
-110.94217,31.30862
-113.5,28
-105.23066,20.62042
-66.15572,18.39856
-56.95917,-16.18972
44.346,48.783
-84.29994,39.75034
-90.63348,44.7333
-90.63348,44.7333
-81.7915,30.64607
-84.4,43.65003
-84.4,43.65003
-84.4,43.65003
-84.4,43.65003
-84.4,43.65003
-84.4,43.65003
-87.76665,30.75047
-91.26681,45.06663
-91.26681,45.06663
-91.26681,45.06663
-78.99957,44.20012
-78.99957,44.20012
-78.99957,44.20012
-78.99957,44.20012
-80.69983,32.36686
-80.69983,32.36686
-70.76615,41.86677
-101.65045,41.19999
-73.11623,44.05006
-73.11623,44.05006
-73.11623,44.05006
-73.11623,44.05006
-73.11623,44.05006
-73.11623,44.05006
-79.39976,42.25061
-79.39976,42.25061
-79.39976,42.25061
-73.04957,44.45005
-74.64127,39.88345
-74.64127,39.88345
-74.64127,39.88345
-74.64127,39.88345
-74.64127,39.88345
-74.64127,39.88345
-74.64127,39.88345
-74.64127,39.88345
-74.64127,39.88345
-74.64127,39.88345
-74.64127,39.88345
-78.26639,34.06684
-77.86637,34.25045
-75.3163,39.56678
-81.29145,29.45859
-86.2333,32.23348
-86.2333,32.23348
-71.33284,42.49982
-71.33284,42.49982
-71.33284,42.49982
-71.33284,42.49982
-71.33284,42.49982
-71.33284,42.49982
-71.16616,41.83344
-71.16616,41.83344
-71.16616,41.83344
-71.16616,41.83344
-71.16616,41.83344
-71.16616,41.83344
-71.2495,42.16676
-71.2495,42.16676
-71.2495,42.16676
-71.2495,42.16676
-71.2495,42.16676
-71.83285,42.33343
-91.88351,44.94996
-83.24987,30.83354
-83.24987,30.83354
-83.24987,30.83354
-83.24987,30.83354
-83.24987,30.83354
-83.24987,30.83354
-84.208,30.495
-84.208,30.495
-84.208,30.495
-87.3333,30.66686
-87.3333,30.66686
-87.3333,30.66686
-87.3333,30.66686
-87.3333,30.66686
-87.3333,30.66686
-87.3333,30.66686
-87.3333,30.66686
-87.3333,30.66686
-87.3333,30.66686
-87.14997,31.15018
-74.66627,39.46678
-74.66627,39.46678
-74.66627,39.46678
-74.66627,39.46678
-74.66627,39.46678
-74.66627,39.46678
-74.78294,39.15011
-74.78294,39.15011
-74.78294,39.15011
-75.13296,39.73345
-75.13296,39.73345
-75.13296,39.73345
-76.583,42.96673
-76.583,42.96673
-82.45815,28.54194
-82.45815,28.54194
-82.45815,28.54194
-86.16661,30.62575
-78.68308,42.26673
-80.76647,41.70005
-74.16625,40.30011
-74.16625,40.30011
-81.08317,32.0016
-81.08317,32.0016
-81.08317,32.0016
-81.08317,32.0016
-81.08317,32.0016
-81.08317,32.0016
-81.08317,32.0016
-81.08317,32.0016
-85.16659,30.79186
-90.80009,30.03353
-75.11631,44.50062
-85.83444,41.58227
-85.83444,41.58227
-85.83444,41.58227
-85.83444,41.58227
-75.64963,42.9334
-75.64963,42.9334
-90.35015,45.68329
-75.41631,38.70011
-75.41631,38.70011
-106.01724,39.59999
-89.75069,45.31663
-89.75069,45.31663
-83.44988,31.16686
-73.03661,43.58009
-80.76647,41.31672
-71.20922,42.33704
-71.20922,42.33704
-71.20922,42.33704
-71.20922,42.33704
-71.20922,42.33704
-71.20922,42.33704
-71.20922,42.33704
-71.20922,42.33704
-71.68291,42.41676
-70.9342,41.63622
-70.9342,41.63622
-70.9342,41.63622
-70.9342,41.63622
-72.6412,42.32509
-72.6412,42.32509
-71.187,41.96677
-71.187,41.96677
-71.187,41.96677
-71.36145,42.3626
-71.36145,42.3626
-71.36145,42.3626
-71.2245,42.21399
-71.08282,41.84594
-71.15505,41.70149
-71.15505,41.70149
-71.15505,41.70149
-71.15505,41.70149
-71.15505,41.70149
-71.15505,41.70149
-71.2,42.19444
-71.2,42.19444
-71.2,42.19444
-71.2,42.19444
-70.85089,43.39453
-70.85089,43.39453
-76.58356,36.72821
-76.58356,36.72821
-76.58356,36.72821
-76.58356,36.72821
-76.58356,36.72821
-76.58356,36.72821
-76.11937,43.17563
-76.11937,43.17563
-76.11937,43.17563
-76.11937,43.17563
-76.11937,43.17563
-71.187,42.9287
-71.187,42.9287
-71.187,42.9287
-70.87727,42.81259
-70.87727,42.81259
-70.87727,42.81259
-70.92866,42.52787
-70.92866,42.52787
-70.92866,42.52787
-70.92866,42.52787
-70.92866,42.52787
-70.92866,42.52787
-73.08761,43.79812
-73.08761,43.79812
-83.27849,30.8327
-83.27849,30.8327
-83.27849,30.8327
-83.27849,30.8327
-83.27849,30.8327
-83.27849,30.8327
-72.52093,42.37389
-71.82729,41.3776
-71.82729,41.3776
-71.82729,41.3776
-71.12866,42.02454
-71.12866,42.02454
-71.12866,42.02454
-71.12866,42.02454
-71.12866,42.02454
-71.00227,42.25288
-71.21338,41.62594
-70.88977,42.24177
-71.01838,42.08343
-71.01838,42.08343
-71.01838,42.08343
-71.30866,41.74066
-71.30866,41.74066
-71.30866,41.74066
-70.97504,41.99038
-70.97504,41.99038
-71.13506,42.6987
-71.13506,42.6987
-71.13506,42.6987
-71.13506,42.6987
-71.13506,42.6987
-71.13506,42.6987
-71.137,42.65842
-71.137,42.65842
-71.137,42.65842
-70.76255,43.07175
-70.93005,42.85843
-70.93005,42.85843
-74.73258,45.03339
-74.73258,45.03339
-74.73258,45.03339
-71.09533,42.52565
-71.09533,42.52565
-71.09533,42.52565
-71.09533,42.52565
-71.538,41.578
-70.81199,42.11316
-70.81199,42.11316
-70.66302,43.44174
-70.84116,42.67926
-70.94783,42.98148
-70.94783,42.98148
-76.28522,36.84681
-76.28522,36.84681
-76.28522,36.84681
-76.28522,36.84681
-71.03282,41.76677
-70.91116,41.89316
-70.91116,41.89316
-70.86198,41.99121
-70.86198,41.99121
-70.94949,41.84594
-70.94949,41.84594
-70.94949,41.84594
-70.93977,42.22093
-71.61618,42.26954
-71.61618,42.26954
-71.61618,42.26954
-71.71285,42.29593
-71.71285,42.29593
-71.71285,42.29593
-71.71285,42.29593
-71.71285,42.29593
-71.71285,42.29593
-71.71285,42.29593
-71.71285,42.29593
-71.0731,41.94871
-71.0731,41.94871
-71.0731,41.94871
-76.31521,43.47979
-76.31521,43.47979
-76.31521,43.47979
-71.00782,42.01899
-71.00782,42.01899
-70.94532,42.10482
-70.94532,42.10482
-70.94532,42.10482
-70.94532,42.10482
-70.99672,42.6612
-71.43284,42.48509
-71.43284,42.48509
-71.39673,42.14176
-71.39673,42.14176
-71.39673,42.14176
-70.99117,42.72509
-70.99117,42.72509
-70.99117,42.72509
-70.99117,42.72509
-71.04116,42.1626
-71.04116,42.1626
-72.40092,42.27704
-72.40092,42.27704
-75.35991,40.04622
-71.12032,41.81399
-71.12032,41.81399
-71.34895,42.46037
-71.34895,42.46037
-70.99949,42.22232
-71.76007,42.19398
-71.76007,42.19398
-71.76007,42.19398
-73.24538,42.45009
-73.24538,42.45009
-73.24538,42.45009
-73.24538,42.45009
-73.24538,42.45009
-73.24538,42.45009
-73.24538,42.45009
-76.03714,43.14396
-76.14604,43.28674
-76.14604,43.28674
-76.14604,43.28674
-76.14604,43.28674
-73.20039,43.86395
-73.20039,43.86395
-70.82004,41.73177
-70.82004,41.73177
-70.82004,41.73177
-71.52256,42.22871
-71.76757,42.2562
-71.76757,42.2562
-71.76757,42.2562
-71.04811,42.53898
-71.04811,42.53898
-71.04811,42.53898
-71.37395,42.86509
-70.815,41.66118
-70.815,41.66118
-70.815,41.66118
-70.9356,42.08066
-70.9356,42.08066
-70.91616,42.13066
-70.91616,42.13066
-70.91616,42.13066
-90.66398,30.29686
-90.66398,30.29686
-71.52494,41.44718
-71.52494,41.44718
-71.52494,41.44718
-75.84686,43.05451
-70.76434,41.69898
-70.76434,41.69898
-70.91367,43.02398
-70.91367,43.02398
-70.91367,43.02398
-71.15101,41.58572
-71.55145,41.48316
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-74.14959,40.58344
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-121.31773,38.46658
-120.03431,34.73332
-120.03431,34.73332
-120.03431,34.73332
-120.03431,34.73332
-120.03431,34.73332
-77.3997,39.46677
-114.0853,51.0501
-114.0853,51.0501
-114.0853,51.0501
-114.0853,51.0501
-114.0853,51.0501
-114.0853,51.0501
-114.0853,51.0501
-114.0853,51.0501
-114.0853,51.0501
-91.15455,30.45075
-91.15455,30.45075
-91.15455,30.45075
-91.15455,30.45075
-91.15455,30.45075
-106.63452,52.11679
-106.63452,52.11679
-106.63452,52.11679
-106.63452,52.11679
-106.63452,52.11679
-106.63452,52.11679
-72.92816,41.30815
-72.92816,41.30815
-72.92816,41.30815
26.1,44.43333
26.1,44.43333
-96.82361,33.15067
-96.82361,33.15067
-96.82361,33.15067
-96.82361,33.15067
-96.82361,33.15067
-81.44178,41.10144
-81.44178,41.10144
13.51008,43.59816
-105.07498,40.39776
-105.07498,40.39776
-105.07498,40.39776
-71.07728,42.7762
-71.07728,42.7762
-88.24338,40.11642
-88.24338,40.11642
-88.24338,40.11642
-88.24338,40.11642
-88.24338,40.11642
-88.24338,40.11642
-88.24338,40.11642
-91.85017,45.41662
-122.33442,38.48324
-105.26721,39.63332
-105.26721,39.63332
-83.84994,42.25059
-83.84994,42.25059
-83.84994,42.25059
-83.84994,42.25059
-83.84994,42.25059
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-121.9344,37.93326
-79.88293,43.50011
-79.88293,43.50011
-79.88293,43.50011
-83.00018,40.26673
-83.00018,40.26673
-83.01657,39.96673
-83.01657,39.96673
-83.01657,39.96673
-83.01657,39.96673
-83.01657,39.96673
-83.01657,39.96673
-83.01657,39.96673
-83.01657,39.96673
-95.76694,34.9501
-95.76694,34.9501
-88.0834,41.83336
-88.0834,41.83336
-88.0834,41.83336
-88.0834,41.83336
-88.0834,41.83336
-88.0834,41.83336
-88.0834,41.83336
-88.0834,41.83336
-88.0834,41.83336
-88.0834,41.83336
-88.0834,41.83336
-84.38331,42.60004
-84.38331,42.60004
-84.38331,42.60004
-84.38331,42.60004
-84.38331,42.60004
-85.55003,43.03336
-85.55003,43.03336
-85.55003,43.03336
-85.55003,43.03336
-85.55003,43.03336
-85.55003,43.03336
-85.55003,43.03336
-85.55003,43.03336
-85.55003,43.03336
-93.08355,45.0333
-93.08355,45.0333
-83.28326,42.2506
-83.28326,42.2506
-83.28326,42.2506
-83.28326,42.2506
-83.39994,42.6667
-83.39994,42.6667
-83.39994,42.6667
-83.39994,42.6667
-122.73443,38.06659
-122.73443,38.06659
-122.73443,38.06659
-122.73443,38.06659
-122.73443,38.06659
-122.73443,38.06659
-122.73443,38.06659
-122.73443,38.06659
-122.73443,38.06659
-97.45032,37.71668
-97.45032,37.71668
-97.45032,37.71668
-97.45032,37.71668
-97.45032,37.71668
-97.45032,37.71668
-97.45032,37.71668
-97.45032,37.71668
-97.45032,37.71668
-97.45032,37.71668
-97.45032,37.71668
-117.36771,47.61656
-117.36771,47.61656
-117.36771,47.61656
-72.58286,42.33342
-79.78293,43.75011
-79.78293,43.75011
-79.78293,43.75011
-79.78293,43.75011
-79.78293,43.75011
-79.78293,43.75011
-79.78293,43.75011
-95.90027,36.1001
-95.90027,36.1001
-95.90027,36.1001
-95.90027,36.1001
-95.90027,36.1001
-95.90027,36.1001
-95.90027,36.1001
-95.90027,36.1001
-95.90027,36.1001
-95.90027,36.1001
-95.90027,36.1001
-95.90027,36.1001
-87.96675,43.00057
-87.96675,43.00057
-83.93324,36.01675
-83.93324,36.01675
-83.93324,36.01675
-83.93324,36.01675
-83.93324,36.01675
-83.93324,36.01675
-83.93324,36.01675
-83.93324,36.01675
-83.93324,36.01675
-83.93324,36.01675
-83.93324,36.01675
-83.93324,36.01675
-83.6666,41.65005
-83.6666,41.65005
-83.6666,41.65005
-83.6666,41.65005
-83.6666,41.65005
-88.46676,42.33336
-88.46676,42.33336
-88.46676,42.33336
-88.46676,42.33336
-88.46676,42.33336
-88.46676,42.33336
-88.46676,42.33336
-88.46676,42.33336
-88.46676,42.33336
-88.46676,42.33336
-88.46676,42.33336
-88.46676,42.33336
-90.05013,44.44996
-90.05013,44.44996
-90.05013,44.44996
-97.40031,35.55006
-97.40031,35.55006
-97.40031,35.55006
-97.40031,35.55006
-97.40031,35.55006
-97.40031,35.55006
-97.40031,35.55006
-97.40031,35.55006
-97.40031,35.55006
-97.40031,35.55006
-75.83297,42.25063
-85.76135,38.4834
-85.76135,38.4834
-85.76135,38.4834
-85.76135,38.4834
-119.8343,36.03329
-119.8343,36.03329
-119.8343,36.03329
-119.8343,36.03329
-119.8343,36.03329
-119.8343,36.03329
-119.8343,36.03329
-92.43353,45.04997
-92.43353,45.04997
-92.43353,45.04997
-96.31691,30.66686
-96.31691,30.66686
-90.58346,38.26672
-90.58346,38.26672
-90.58346,38.26672
-93.76688,38.03336
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-81.23304,42.98339
-90.19789,38.62727
-119.01871,35.37329
-84.45689,39.162
-84.45689,39.162
-121.89496,37.33939
-121.89496,37.33939
-121.89496,37.33939
-121.89496,37.33939
-121.89496,37.33939
-121.89496,37.33939
-121.89496,37.33939
-83.04575,42.33143
-72.07869,42.10843
-72.07869,42.10843
-71.80229,42.26259
-71.80229,42.26259
-71.80229,42.26259
-71.80229,42.26259
-71.80229,42.26259
-71.80229,42.26259
-71.80229,42.26259
-105.27055,40.01498
-121.27245,38.1302
-88.00172,41.67364
-88.00172,41.67364
-120.3192,50.66648
-72.6851,41.76371
-72.6851,41.76371
-79.99589,40.44062
-79.99589,40.44062
-79.99589,40.44062
-79.99589,40.44062
-87.55585,37.97477
-77.85722,40.80395
-122.26052,37.50716
-80.08506,42.12922
-85.62063,44.76306
-88.00784,41.88003
-117.43505,34.09223
-118.10535,34.00946
-120.69543,46.47402
-120.69543,46.47402
-75.49018,40.60843
-75.49018,40.60843
-117.68978,34.07751
-117.68978,34.07751
-111.78902,33.35283
-82.40126,40.05812
-71.43784,42.57926
-71.06616,42.24954
-71.06616,42.24954
-71.06616,42.24954
-88.72899,43.19472
-71.29256,42.29649
-71.29256,42.29649
-94.96996,35.91537
-105.08971,39.9936
-87.84451,42.17114
-87.84451,42.17114
-65.95739,18.38078
-85.83444,41.58227
-85.83444,41.58227
-73.05457,40.66887
-119.48447,47.14986
-119.48447,47.14986
-119.48447,47.14986
-119.48447,47.14986
-119.48447,47.14986
-119.48447,47.14986
-119.48447,47.14986
-119.48447,47.14986
-119.48447,47.14986
-119.48447,47.14986
-119.48447,47.14986
-119.48447,47.14986
-122.83448,42.41652
-122.83448,42.41652
-122.83448,42.41652
-122.83448,42.41652
-122.83448,42.41652
-122.83448,42.41652
-122.30111,40.13321
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-119.48447,46.26652
-96.75866,43.66664
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-118.93445,46.51653
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-121.56775,39.64988
-118.48442,46.28319
-79.80369,44.61863
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-121.76773,37.23328
-122.05107,37.06662
-122.05107,37.06662
-122.05107,37.06662
-122.05107,37.06662
-122.05107,37.06662
-122.05107,37.06662
-122.05107,37.06662
-122.05107,37.06662
-120.5177,38.76657
-104.51719,38.83333
-104.51719,38.83333
-104.51719,38.83333
-90.5168,41.45004
-90.5168,41.45004
-90.5168,41.45004
-90.5168,41.45004
-90.5168,41.45004
-90.5168,41.45004
-90.5168,41.45004
-90.15012,41.35004
-90.15012,41.35004
-90.15012,41.35004
-90.15012,41.35004
-90.15012,41.35004
-90.15012,41.35004
-90.15012,41.35004
-90.15012,41.35004
-89.23342,40.7667
-77.99999,35.36683
-121.98775,38.35658
-104.60914,38.25445
-95.30106,32.35126
-95.30106,32.35126
-95.30106,32.35126
-105.08442,40.58526
-105.08442,40.58526
-105.08442,40.58526
-105.08442,40.58526
-105.08442,40.58526
-97.74306,30.26715
-97.74306,30.26715
-83.55521,41.66394
-83.55521,41.66394
-83.55521,41.66394
-73.47429,40.68066
23.32415,42.69751
-52.70848,47.56307
-83.92074,35.96064
-83.92074,35.96064
-83.92074,35.96064
-83.92074,35.96064
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-73.58291,40.75066
-80.38315,39.28342
-95.99277,36.15398
-95.99277,36.15398
-95.99277,36.15398
-95.99277,36.15398
-95.99277,36.15398
-80.34453,39.28065
-89.43346,43.06666
-89.43346,43.06666
-89.43346,43.06666
-89.43346,43.06666
-89.43346,43.06666
-89.43346,43.06666
-89.43346,43.06666
-89.43346,43.06666
-89.43346,43.06666
-89.43346,43.06666
-89.43346,43.06666
-95.68365,46.94996
-121.95107,38.23325
-121.95107,38.23325
-121.95107,38.23325
-121.95107,38.23325
-121.95107,38.23325
-83.76659,39.91673
-85.87357,38.32451
-85.87357,38.32451
-85.68164,40.19365
-86.52639,39.16532
-85.74747,38.68507
-86.39027,35.84562
-80.99001,46.49
-84.1916,39.75895
-84.1916,39.75895
-98.49363,29.42412
-111.62631,40.1244
-75.60549,39.96066
-75.60549,39.96066
34.8,32.08333
34.8,32.08333
-87.55057,38.08282
-87.55057,38.08282
-87.55057,38.08282
-87.55057,38.08282
-87.55057,38.08282
-87.55057,38.08282
-87.55057,38.08282
-87.55057,38.08282
-87.22918,39.76254
-84.01665,43.73336
-82.1665,42.41679
-82.1665,42.41679
23.73333,37.98333
23.73333,37.98333
23.73333,37.98333
23.73333,37.98333
-77.46026,37.55376
-97.39638,27.80058
-97.39638,27.80058
-97.39638,27.80058
-97.39638,27.80058
-97.39638,27.80058
16.41667,48.25
-122.90111,38.55
-122.90111,38.55
-122.90111,38.55
-122.90111,38.55
-122.90111,38.55
-122.90111,38.55
-122.90111,38.55
-122.90111,38.55
-122.90111,38.55
-122.90111,38.55
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-88.43341,41.95003
-77.36637,37.55014
-88.23343,43.36667
-88.23343,43.36667
-88.23343,43.36667
-88.23343,43.36667
-88.23343,43.36667
-77.68306,43.15006
-77.68306,43.15006
-77.68306,43.15006
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.85006,41.83337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-87.96672,41.43337
-74.31626,41.41676
-74.31626,41.41676
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-86.15554,39.76838
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-90.06453,32.56514
-97.63361,27.73364
-97.63361,27.73364
-97.63361,27.73364
-97.63361,27.73364
-101.35044,38.46669
-81.41646,43.00009
-81.41646,43.00009
-81.41646,43.00009
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
-105.46722,40.66665
